,brand,year,selling_price,fuel,seller_type,mileage
2154,Honda,2017,975000,Diesel,Individual,25.6 kmpl
2155,Toyota,2014,900000,Diesel,Individual,12.99 kmpl
2156,Hyundai,2018,610000,Petrol,Individual,18.6 kmpl
2157,Maruti,2017,620000,Diesel,Individual,27.39 kmpl
2158,Hyundai,2016,400000,Petrol,Individual,18.9 kmpl
2159,Maruti,2019,500000,Petrol,Individual,21.63 kmpl
2160,Datsun,2017,200000,Petrol,Individual,19.02 kmpl
2161,Tata,2016,360000,Diesel,Individual,23.0 kmpl
2162,Maruti,2012,252000,Petrol,Individual,20.92 kmpl
2163,Maruti,2012,280000,Diesel,Individual,22.9 kmpl
2164,Maruti,2018,509999,Petrol,Individual,22.0 kmpl
2165,Mahindra,2016,1050000,Diesel,Individual,15.4 kmpl
2166,Maruti,2010,200000,LPG,Individual,17.3 km/kg
2167,Maruti,2005,60000,Petrol,Individual,17.3 kmpl
2168,Mahindra,2010,320000,Diesel,Individual,14.0 kmpl
2169,Mahindra,2013,520000,Diesel,Individual,12.05 kmpl
2170,Tata,2007,250000,Diesel,Individual,11.57 kmpl
2171,Maruti,2017,725000,Diesel,Individual,24.3 kmpl
2172,Mahindra,2015,585000,Diesel,Individual,15.96 kmpl
2173,Tata,2017,430000,Petrol,Individual,23.84 kmpl
2174,Maruti,2011,235000,Diesel,Individual,22.9 kmpl
2175,Maruti,2012,350000,Diesel,Individual,19.3 kmpl
2176,Hyundai,2010,131000,Petrol,Individual,19.81 kmpl
2177,Honda,2016,450000,Diesel,Individual,25.8 kmpl
2178,Maruti,2016,750000,Diesel,Individual,24.3 kmpl
2179,Maruti,2013,200000,Petrol,Individual,22.74 kmpl
2180,Maruti,2009,125000,Petrol,Individual,18.9 kmpl
2181,Mahindra,2014,500000,Diesel,Individual,15.96 kmpl
2182,Maruti,2012,380000,Diesel,Individual,22.9 kmpl
2183,Maruti,2008,128000,Petrol,Individual,19.7 kmpl
2184,Honda,2009,250000,Petrol,Individual,17.0 kmpl
2185,Mahindra,2017,690000,Diesel,Individual,16.5 kmpl
2186,Mahindra,2014,650000,Diesel,Individual,15.96 kmpl
2187,Honda,2012,560000,Petrol,Individual,16.8 kmpl
2189,Maruti,2016,400000,Petrol,Individual,23.1 kmpl
2190,Maruti,2012,200000,Petrol,Individual,20.92 kmpl
2191,Hyundai,2018,950000,Petrol,Individual,17.0 kmpl
2192,Maruti,2016,300000,Petrol,Individual,22.74 kmpl
2193,Renault,2016,315000,Petrol,Individual,25.17 kmpl
2194,Maruti,2012,220000,Petrol,Individual,22.74 kmpl
2195,Chevrolet,2011,130000,Petrol,Individual,14.49 kmpl
2196,Hyundai,2016,595000,Diesel,Individual,22.54 kmpl
2197,Tata,2011,110000,Diesel,Individual,19.4 kmpl
2198,Ford,2017,680000,Petrol,Individual,17.0 kmpl
2199,Fiat,2013,280000,Diesel,Individual,20.3 kmpl
2200,Maruti,2017,530000,Petrol,Individual,21.4 kmpl
2201,Hyundai,2017,610000,Petrol,Individual,19.1 kmpl
2202,Tata,2014,500000,Diesel,Individual,15.05 kmpl
2203,Tata,2018,500000,Diesel,Individual,24.7 kmpl
2204,Mahindra,2010,250000,Diesel,Individual,13.0 kmpl
2205,Hyundai,2018,325000,Petrol,Individual,21.1 kmpl
2206,Maruti,2018,550000,Petrol,Individual,21.4 kmpl
2207,Maruti,2018,720000,Petrol,Individual,20.73 kmpl
2208,Hyundai,2017,950000,Petrol,Individual,17.0 kmpl
2209,Maruti,2013,350000,Diesel,Individual,22.9 kmpl
2210,Hyundai,2018,500000,Petrol,Individual,18.9 kmpl
2211,Maruti,2012,380000,Diesel,Individual,19.3 kmpl
2212,Hyundai,2015,380000,Petrol,Individual,16.9 kmpl
2213,Hyundai,2017,900000,Petrol,Individual,17.0 kmpl
2214,Maruti,2017,295000,Petrol,Individual,24.7 kmpl
2215,Maruti,2016,640000,Diesel,Individual,28.09 kmpl
2216,Tata,2018,790000,Diesel,Individual,21.5 kmpl
2217,Hyundai,2015,625000,Petrol,Individual,17.01 kmpl
2218,Ford,2017,604000,Petrol,Individual,17.0 kmpl
2219,Maruti,2015,315000,Petrol,Individual,23.95 kmpl
2220,Mahindra,2019,950000,Diesel,Individual,20.0 kmpl
2221,Maruti,2017,400000,Petrol,Individual,20.51 kmpl
2222,Hyundai,2018,700000,Petrol,Individual,18.6 kmpl
2223,Toyota,2011,700000,Diesel,Individual,12.8 kmpl
2224,Mahindra,2012,260000,Diesel,Individual,21.03 kmpl
2225,Tata,2012,200000,Diesel,Individual,23.57 kmpl
2226,Maruti,2020,580000,Petrol,Individual,23.26 kmpl
2227,Volkswagen,2011,330000,Diesel,Individual,20.5 kmpl
2228,Hyundai,2011,400000,Diesel,Individual,16.2 kmpl
2229,Hyundai,2018,1350000,Petrol,Individual,14.8 kmpl
2230,Mahindra,2014,250000,Diesel,Individual,21.03 kmpl
2231,Skoda,2019,725000,Petrol,Individual,15.41 kmpl
2232,Maruti,2013,300000,Diesel,Individual,23.4 kmpl
2233,Maruti,2006,120000,Petrol,Individual,16.1 kmpl
2234,Mahindra,2016,1175000,Diesel,Individual,16.0 kmpl
2235,Tata,2009,380000,Diesel,Individual,13.93 kmpl
2236,Tata,2014,400000,Diesel,Individual,19.1 kmpl
2237,Tata,2005,140000,Diesel,Individual,16.1 kmpl
2238,Tata,2011,229999,Diesel,Individual,11.57 kmpl
2239,Ford,2003,110000,Petrol,Individual,13.8 kmpl
2240,Volkswagen,2011,550000,Diesel,Individual,16.96 kmpl
2241,Chevrolet,2008,150000,Petrol,Individual,15.26 kmpl
2242,Maruti,2017,265000,Petrol,Individual,16.8 kmpl
2243,Hyundai,2011,300000,Petrol,Individual,17.0 kmpl
2244,Maruti,2015,280000,Petrol,Individual,22.74 kmpl
2245,Hyundai,2005,130000,Petrol,Individual,15.3 kmpl
2246,Chevrolet,2015,350000,Petrol,Individual,18.2 kmpl
2247,Maruti,2009,200000,Petrol,Individual,18.5 kmpl
2248,Maruti,2018,550000,Petrol,Individual,22.0 kmpl
2249,Mahindra,2013,400000,Diesel,Individual,15.96 kmpl
2250,Maruti,2010,170000,Petrol,Individual,18.5 kmpl
2251,Hyundai,2015,600000,Diesel,Individual,24.8 kmpl
2252,Maruti,2011,130000,Petrol,Individual,19.7 kmpl
2254,Maruti,2011,100000,Petrol,Individual,16.1 kmpl
2255,Renault,2016,310000,Petrol,Individual,25.17 kmpl
2256,Maruti,2007,35000,Petrol,Individual,16.1 kmpl
2257,Hyundai,2010,200000,Petrol,Individual,18.5 kmpl
2259,Hyundai,2015,650000,Diesel,Individual,22.54 kmpl
2260,Tata,2013,210000,Petrol,Individual,15.64 kmpl
2261,Hyundai,2015,509999,Diesel,Individual,24.4 kmpl
2262,Ford,2013,229999,Diesel,Individual,20.0 kmpl
2263,Renault,2014,409999,Diesel,Individual,19.01 kmpl
2264,Chevrolet,2011,130000,Petrol,Individual,18.0 kmpl
2265,Tata,2013,95000,Petrol,Individual,25.4 kmpl
2266,Maruti,2016,225000,Petrol,Individual,22.74 kmpl
2268,Maruti,2017,775000,Diesel,Individual,24.3 kmpl
2269,Maruti,2017,420000,Petrol,Individual,20.51 kmpl
2270,Hyundai,2016,480000,Petrol,Individual,18.9 kmpl
2272,Mahindra,2010,260000,Diesel,Individual,13.6 kmpl
2274,Volkswagen,2018,600000,Petrol,Individual,16.2 kmpl
2275,Ford,2009,140000,Diesel,Individual,13.8 kmpl
2276,Maruti,2010,130000,Petrol,Individual,19.7 kmpl
2277,Maruti,2007,195000,Diesel,Dealer,25.2 kmpl
2278,Tata,2013,210000,Diesel,Dealer,19.4 kmpl
2279,Maruti,2006,130000,Petrol,Individual,18.9 kmpl
2280,Chevrolet,2012,141000,Petrol,Individual,18.6 kmpl
2281,Mahindra,2011,280000,Diesel,Individual,13.6 kmpl
2282,Maruti,2010,350000,Petrol,Individual,12.6 kmpl
2283,Tata,2018,575000,Petrol,Individual,17.0 kmpl
2284,Hyundai,2015,550000,Petrol,Individual,18.6 kmpl
2286,Maruti,2006,120000,Petrol,Individual,19.7 kmpl
2287,Maruti,2015,320000,Petrol,Individual,23.95 kmpl
2288,Hyundai,2011,250000,Petrol,Individual,16.36 kmpl
2289,Maruti,2010,300000,Petrol,Individual,15.0 kmpl
2290,Maruti,2006,250000,Petrol,Individual,18.9 kmpl
2292,Mahindra,2018,750000,Diesel,Individual,16.5 kmpl
2293,Mahindra,2005,151000,Diesel,Individual,10.5 kmpl
2294,Tata,2011,300000,Diesel,Individual,13.93 kmpl
2295,Maruti,2019,577000,Petrol,Individual,20.89 kmpl
2296,Maruti,2012,229999,Petrol,Individual,20.92 kmpl
2297,Mahindra,2013,500000,Diesel,Individual,15.96 kmpl
2298,Honda,2019,840000,Petrol,Individual,18.2 kmpl
2299,Volkswagen,2017,900000,Diesel,Individual,22.27 kmpl
2300,Honda,2017,650000,Petrol,Individual,18.7 kmpl
2301,Honda,2016,650000,Diesel,Individual,27.3 kmpl
2302,Hyundai,2016,250000,Petrol,Individual,21.1 kmpl
2303,Volkswagen,2016,550000,Diesel,Individual,20.14 kmpl
2304,Maruti,2007,250000,Diesel,Individual,17.8 kmpl
2305,Mahindra,2013,350000,Diesel,Individual,17.21 kmpl
2306,Chevrolet,2014,185000,Diesel,Individual,25.44 kmpl
2307,Ford,2010,229999,Petrol,Individual,15.6 kmpl
2308,Toyota,2016,1000000,Diesel,Individual,12.99 kmpl
2309,Maruti,2019,490000,Petrol,Individual,20.52 kmpl
2310,Hyundai,2009,150000,Petrol,Individual,20.36 kmpl
2311,Maruti,2013,600000,Diesel,Individual,20.77 kmpl
2312,Maruti,2013,270000,CNG,Individual,32.52 km/kg
2313,Maruti,2005,60000,Petrol,Individual,17.3 kmpl
2314,Maruti,2008,150000,Petrol,Individual,15.6 kmpl
2315,Honda,2014,335000,Petrol,Dealer,19.4 kmpl
2316,Maruti,2013,525000,Diesel,Individual,22.9 kmpl
2317,Hyundai,2015,465000,Petrol,Dealer,18.9 kmpl
2318,Tata,2012,83000,Diesel,Individual,25.0 kmpl
2319,Hyundai,2017,300000,Petrol,Individual,21.1 kmpl
2320,Hyundai,2012,350000,Petrol,Individual,17.0 kmpl
2321,Hyundai,2011,300000,Petrol,Individual,17.0 kmpl
2322,Fiat,2011,250000,Diesel,Individual,20.4 kmpl
2323,Maruti,2006,114999,Petrol,Individual,16.1 kmpl
2324,Maruti,2018,700000,Petrol,Individual,19.34 kmpl
2325,Maruti,2020,250000,Petrol,Individual,21.63 kmpl
2326,Maruti,2016,350000,Petrol,Individual,20.51 kmpl
2327,Maruti,1998,80000,Petrol,Individual,14.0 kmpl
2328,Mahindra,2017,850000,Diesel,Individual,15.4 kmpl
2330,Chevrolet,2007,90000,Petrol,Individual,18.0 kmpl
2331,Chevrolet,2014,600000,Diesel,Individual,13.58 kmpl
2332,Maruti,2007,135000,Petrol,Individual,19.7 kmpl
2333,Hyundai,2005,150000,Petrol,Individual,13.2 kmpl
2334,Tata,2012,259000,Diesel,Individual,23.03 kmpl
2335,Tata,2012,220000,Diesel,Individual,23.03 kmpl
2336,Tata,2012,246000,Diesel,Individual,23.03 kmpl
2337,Maruti,2009,240000,Petrol,Individual,17.5 kmpl
2338,Hyundai,2018,946000,Diesel,Individual,22.1 kmpl
2339,Tata,2011,215000,Diesel,Individual,23.03 kmpl
2340,Maruti,1999,50000,Petrol,Individual,17.3 kmpl
2341,Honda,2013,310000,Diesel,Individual,25.8 kmpl
2342,Hyundai,2008,220000,Petrol,Individual,20.36 kmpl
2343,Maruti,2008,195000,Diesel,Individual,17.8 kmpl
2344,Hyundai,2015,650000,Petrol,Individual,17.19 kmpl
2345,Hyundai,2011,350000,Petrol,Individual,18.5 kmpl
2346,Hyundai,2013,360000,Petrol,Individual,18.5 kmpl
2347,Hyundai,2013,550000,Petrol,Individual,16.3 kmpl
2348,Hyundai,2016,490000,Petrol,Individual,18.9 kmpl
2349,Maruti,2011,195000,Petrol,Individual,19.7 kmpl
2350,Maruti,2010,125000,Petrol,Individual,19.7 kmpl
2351,Tata,2019,459999,Petrol,Individual,23.84 kmpl
2352,Maruti,2015,275000,Petrol,Individual,22.74 kmpl
2353,Maruti,2018,680000,Diesel,Individual,28.4 kmpl
2354,Maruti,2015,600000,Petrol,Individual,20.85 kmpl
2355,Maruti,2018,720000,Petrol,Individual,22.0 kmpl
2357,Renault,2016,356000,Petrol,Individual,25.17 kmpl
2358,Hyundai,2011,225000,Petrol,Individual,19.81 kmpl
2359,Ford,2019,725000,Diesel,Individual,24.4 kmpl
2360,Chevrolet,2010,130000,Petrol,Individual,18.0 kmpl
2361,Renault,2015,300000,Petrol,Individual,25.17 kmpl
2362,Hyundai,2013,400000,Petrol,Individual,18.5 kmpl
2363,Hyundai,2013,550000,Diesel,Individual,23.5 kmpl
2364,Maruti,2006,120000,Petrol,Individual,18.9 kmpl
2365,Mahindra,2012,409999,Diesel,Individual,14.0 kmpl
2366,Hyundai,2010,110000,Petrol,Individual,0.0 kmpl
2367,Mahindra,2012,450000,Diesel,Individual,15.96 kmpl
2368,Maruti,2019,610000,Petrol,Individual,21.21 kmpl
2369,Ford,2016,515000,Diesel,Dealer,22.7 kmpl
2370,Ford,2018,925000,Diesel,Dealer,22.77 kmpl
2371,Nissan,2019,860000,Petrol,Dealer,14.23 kmpl
2372,Ford,2012,225000,Diesel,Dealer,20.0 kmpl
2373,Ford,2017,500000,Diesel,Dealer,25.83 kmpl
2374,Maruti,2017,600000,Petrol,Dealer,21.21 kmpl
2375,Ford,2012,195000,Diesel,Dealer,18.5 kmpl
2376,Maruti,2012,265000,Petrol,Dealer,18.9 kmpl
2377,Ford,2018,650000,Diesel,Dealer,23.8 kmpl
2378,Ford,2015,415000,Diesel,Dealer,25.83 kmpl
2379,Renault,2015,600000,Diesel,Dealer,20.45 kmpl
2380,Maruti,2013,340000,Petrol,Dealer,18.5 kmpl
2381,Hyundai,2014,350000,Diesel,Dealer,24.0 kmpl
2382,Maruti,2012,265000,Diesel,Dealer,23.2 kmpl
2383,Tata,2017,625000,Diesel,Individual,13.93 kmpl
2384,Hyundai,2008,245000,Diesel,Individual,16.8 kmpl
2385,Maruti,2014,395000,Diesel,Individual,25.2 kmpl
2387,Hyundai,2014,490000,Diesel,Individual,24.4 kmpl
2389,Maruti,2018,955000,Diesel,Individual,24.52 kmpl
2390,Maruti,2013,525000,Diesel,Individual,23.4 kmpl
2391,Tata,2017,550000,Petrol,Individual,20.3 kmpl
2392,Tata,2014,200000,Diesel,Individual,19.1 kmpl
2393,Ford,2017,500000,Petrol,Individual,18.16 kmpl
2394,Maruti,2016,825000,Diesel,Individual,23.65 kmpl
2395,Mahindra,2012,250000,Diesel,Individual,17.21 kmpl
2396,Toyota,2015,600000,Petrol,Individual,18.16 kmpl
2397,Mahindra,2018,1325000,Diesel,Individual,16.36 kmpl
2398,Mahindra,2016,770000,Diesel,Individual,18.49 kmpl
2399,Chevrolet,2011,415000,Diesel,Individual,16.52 kmpl
2400,Hyundai,2011,825000,Diesel,Individual,14.66 kmpl
2401,Ford,2018,530000,Diesel,Individual,26.1 kmpl
2402,Toyota,2006,425000,Diesel,Individual,12.8 kmpl
2403,Honda,2012,310000,Petrol,Individual,19.4 kmpl
2404,Tata,2017,390000,Petrol,Individual,23.84 kmpl
2405,Hyundai,2016,700000,Petrol,Individual,15.29 kmpl
2406,Hyundai,2010,200000,Petrol,Individual,19.81 kmpl
2407,Toyota,2013,1050000,Diesel,Individual,12.99 kmpl
2408,Honda,2014,580000,Diesel,Individual,26.0 kmpl
2409,Hyundai,2014,200000,Petrol,Individual,21.1 kmpl
2410,Chevrolet,2013,245000,Petrol,Individual,18.2 kmpl
2411,Hyundai,2010,210000,Petrol,Individual,20.36 kmpl
2412,Maruti,2005,50000,Petrol,Individual,15.4 kmpl
2413,Chevrolet,2012,700000,Diesel,Individual,12.12 kmpl
2414,Tata,2019,660000,Diesel,Individual,22.95 kmpl
2415,Honda,2015,630000,Petrol,Individual,17.4 kmpl
2416,Mahindra,2012,950000,Diesel,Individual,15.1 kmpl
2417,Hyundai,2018,740000,Petrol,Individual,18.6 kmpl
2418,Ford,2017,570000,Petrol,Individual,18.12 kmpl
2419,Hyundai,2012,450000,Diesel,Individual,22.32 kmpl
2420,Datsun,2019,390000,Petrol,Individual,22.5 kmpl
2421,Ford,2009,180000,Petrol,Individual,14.2 kmpl
2422,Tata,2015,130000,Petrol,Individual,25.4 kmpl
2423,Honda,2006,270000,Petrol,Individual,17.7 kmpl
2424,Maruti,1997,60000,Petrol,Individual,16.1 kmpl
2425,Hyundai,2006,170000,Petrol,Individual,13.9 kmpl
2426,Hyundai,2015,978999,Diesel,Individual,19.67 kmpl
2427,Tata,2018,490000,Petrol,Individual,23.84 kmpl
2428,Ford,2012,280000,Diesel,Individual,23.5 kmpl
2429,Tata,2018,390000,Petrol,Individual,23.84 kmpl
2430,Maruti,2013,170000,Petrol,Individual,22.74 kmpl
2431,Chevrolet,2008,45000,Petrol,Individual,18.0 kmpl
2432,Maruti,2016,640000,Diesel,Individual,24.52 kmpl
2433,Mahindra,2015,650000,Diesel,Individual,15.4 kmpl
2434,Mahindra,2013,500000,Diesel,Individual,12.05 kmpl
2435,Ford,2008,90000,Diesel,Individual,17.7 kmpl
2436,Tata,2014,480000,Diesel,Individual,15.05 kmpl
2437,Maruti,2019,630000,Petrol,Individual,21.21 kmpl
2438,Hyundai,2011,250000,Petrol,Individual,20.36 kmpl
2439,Hyundai,2016,330000,Petrol,Individual,18.9 kmpl
2440,Hyundai,2009,180000,Petrol,Individual,20.36 kmpl
2441,Hyundai,2010,210000,Petrol,Individual,18.5 kmpl
2442,Maruti,2016,550000,Diesel,Individual,26.59 kmpl
2443,Tata,2020,950000,Petrol,Individual,17.0 kmpl
2444,Mahindra,2013,430000,Diesel,Individual,15.96 kmpl
2445,Hyundai,2014,348000,Petrol,Individual,20.36 kmpl
2446,Maruti,2014,196000,Petrol,Individual,22.74 kmpl
2447,Maruti,2010,150000,Petrol,Individual,18.9 kmpl
2449,Maruti,2009,150000,Petrol,Individual,18.9 kmpl
2450,Tata,2019,1250000,Diesel,Individual,14.1 kmpl
2451,Maruti,2015,600000,Diesel,Individual,20.77 kmpl
2452,Tata,2010,65000,Petrol,Dealer,25.4 kmpl
2453,Maruti,2016,220000,Petrol,Dealer,16.8 kmpl
2454,Maruti,2016,220000,Petrol,Dealer,16.8 kmpl
2455,Tata,2006,110000,Petrol,Dealer,16.84 kmpl
2456,Chevrolet,2012,175000,Diesel,Dealer,25.44 kmpl
2457,Chevrolet,2011,160000,Petrol,Dealer,16.2 kmpl
2458,Maruti,2004,65000,Petrol,Dealer,16.1 kmpl
2459,Maruti,2002,60000,Petrol,Dealer,16.1 kmpl
2460,Maruti,2007,120000,Petrol,Dealer,19.7 kmpl
2462,Mahindra,2013,1000000,Diesel,Individual,11.18 kmpl
2463,Maruti,2010,220000,Petrol,Dealer,18.9 kmpl
2465,Maruti,2008,114999,Petrol,Dealer,14.0 kmpl
2467,Mahindra,2016,850000,Diesel,Individual,16.0 kmpl
2468,Maruti,2016,750000,Diesel,Individual,24.52 kmpl
2469,Renault,2017,265000,Petrol,Individual,23.01 kmpl
2470,Ford,2014,450000,Petrol,Individual,14.09 kmpl
2471,Mahindra,2013,225000,Diesel,Individual,17.21 kmpl
2472,Mahindra,2015,1125000,Diesel,Individual,15.4 kmpl
2473,Maruti,2009,270000,Petrol,Individual,16.6 kmpl
2474,Maruti,2007,130000,Petrol,Individual,19.7 kmpl
2475,Mahindra,2017,660000,Diesel,Individual,16.5 kmpl
2476,Maruti,2015,240000,Petrol,Individual,23.95 kmpl
2477,Maruti,2017,275000,Petrol,Individual,24.7 kmpl
2478,Toyota,2012,750000,Diesel,Individual,12.8 kmpl
2479,Chevrolet,2007,65000,Petrol,Individual,14.7 kmpl
2480,Tata,2017,850000,Diesel,Individual,14.1 kmpl
2481,Maruti,2016,300000,CNG,Individual,26.6 km/kg
2482,Hyundai,2018,555000,Petrol,Individual,18.6 kmpl
2483,Mahindra,2015,825000,Diesel,Individual,15.4 kmpl
2484,Hyundai,2010,150000,LPG,Individual,13.45 km/kg
2485,Maruti,2009,185000,Diesel,Individual,19.3 kmpl
2486,Hyundai,2010,180000,Petrol,Individual,20.36 kmpl
2487,Maruti,2010,160000,Petrol,Individual,19.7 kmpl
2488,Ford,2012,500000,Diesel,Individual,11.4 kmpl
2489,Maruti,2014,375000,Diesel,Individual,25.2 kmpl
2490,Toyota,2015,900000,Diesel,Individual,12.99 kmpl
2491,Hyundai,2017,459999,Petrol,Individual,18.9 kmpl
2492,Renault,2014,480000,Diesel,Individual,20.45 kmpl
2493,Maruti,2013,320000,Diesel,Individual,22.9 kmpl
2494,Maruti,2013,370000,Diesel,Individual,22.9 kmpl
2496,Maruti,2002,75000,Petrol,Individual,17.3 kmpl
2497,Maruti,2016,400000,Diesel,Individual,23.2 kmpl
2499,Maruti,2014,425000,Diesel,Individual,25.2 kmpl
2500,Maruti,2014,325000,Petrol,Individual,23.1 kmpl
2501,Hyundai,2016,350000,Petrol,Individual,18.9 kmpl
2502,Hyundai,2018,600000,Petrol,Individual,18.6 kmpl
2503,Chevrolet,2012,120000,Diesel,Individual,25.44 kmpl
2504,Maruti,2012,200000,Petrol,Individual,20.92 kmpl
2505,Maruti,2008,100000,Petrol,Individual,19.7 kmpl
2506,Hyundai,2014,350000,Diesel,Individual,24.0 kmpl
2507,Maruti,2006,85000,Petrol,Individual,19.7 kmpl
2508,Maruti,2019,399000,Petrol,Individual,23.95 kmpl
2509,Hyundai,2014,580000,Diesel,Individual,22.32 kmpl
2510,Datsun,2017,290000,Petrol,Individual,22.7 kmpl
2511,Hyundai,2014,380000,Petrol,Individual,18.9 kmpl
2512,Ford,2010,200000,Diesel,Individual,20.0 kmpl
2513,Maruti,2018,390000,CNG,Individual,26.6 km/kg
2514,Hyundai,2017,500000,Petrol,Individual,18.9 kmpl
2515,Maruti,2012,520000,Diesel,Individual,20.77 kmpl
2516,Maruti,2017,650000,Diesel,Individual,26.59 kmpl
2517,Renault,2018,380000,Petrol,Individual,23.01 kmpl
2518,Maruti,2010,275000,LPG,Individual,26.2 km/kg
2519,Maruti,2015,520000,Diesel,Individual,26.59 kmpl
2520,Maruti,2015,610000,Diesel,Individual,26.59 kmpl
2521,Maruti,2004,85000,Petrol,Individual,18.9 kmpl
2522,Renault,2013,490000,Diesel,Individual,20.46 kmpl
2523,Hyundai,2015,229999,Petrol,Individual,21.1 kmpl
2524,Hyundai,2015,411000,Petrol,Individual,18.9 kmpl
2525,Maruti,2019,362000,CNG,Individual,21.94 km/kg
2526,Toyota,2014,550000,Diesel,Individual,23.59 kmpl
2527,Maruti,2018,459999,CNG,Individual,26.6 km/kg
2528,Maruti,2011,190000,Petrol,Individual,18.5 kmpl
2529,Hyundai,2019,499000,Petrol,Individual,20.3 kmpl
2530,Maruti,2018,358000,Petrol,Individual,15.37 kmpl
2531,Toyota,2012,278000,Diesel,Individual,23.59 kmpl
2532,Fiat,2014,320000,Diesel,Individual,21.2 kmpl
2533,Renault,2013,580000,Diesel,Individual,20.4 kmpl
2534,Honda,2019,1300000,Petrol,Individual,17.4 kmpl
2535,Honda,2018,825000,Diesel,Individual,25.8 kmpl
2536,Toyota,2004,170000,Petrol,Individual,13.4 kmpl
2537,Toyota,2014,1700000,Diesel,Individual,12.55 kmpl
2538,Hyundai,2018,490000,Petrol,Individual,20.3 kmpl
2539,Mahindra,2018,1050000,Diesel,Individual,16.0 kmpl
2540,Chevrolet,2016,210000,Petrol,Individual,18.6 kmpl
2541,Mahindra,2016,1250000,Diesel,Individual,15.4 kmpl
2542,Maruti,2012,320000,Diesel,Individual,22.9 kmpl
2543,Chevrolet,2012,400000,Diesel,Individual,16.52 kmpl
2544,Maruti,2013,320000,Diesel,Individual,23.2 kmpl
2545,Toyota,2012,600000,Diesel,Individual,21.43 kmpl
2546,Maruti,2012,275000,Petrol,Individual,20.92 kmpl
2547,Maruti,2009,170000,Petrol,Individual,19.7 kmpl
2548,Chevrolet,2012,155000,Diesel,Individual,25.44 kmpl
2552,Renault,2015,620000,Diesel,Individual,20.45 kmpl
2553,Hyundai,2017,530000,Petrol,Individual,18.9 kmpl
2554,Toyota,2015,550000,Diesel,Individual,23.59 kmpl
2555,Honda,2014,600000,Diesel,Individual,26.0 kmpl
2556,Mahindra,2014,649000,Diesel,Individual,15.1 kmpl
2557,Honda,2014,625000,Diesel,Individual,26.0 kmpl
2558,Chevrolet,2010,125000,Petrol,Individual,16.0 kmpl
2559,Chevrolet,2009,305000,Diesel,Individual,13.58 kmpl
2560,Maruti,2010,285000,Petrol,Individual,15.5 kmpl
2561,Tata,2015,600000,Diesel,Individual,13.49 kmpl
2562,Mahindra,2016,426000,Petrol,Individual,18.15 kmpl
2563,Tata,2010,180000,Diesel,Individual,17.0 kmpl
2564,Hyundai,2011,400000,Diesel,Individual,22.32 kmpl
2565,Chevrolet,2010,120000,Petrol,Individual,18.6 kmpl
2566,Tata,2012,300000,Diesel,Individual,21.12 kmpl
2567,Maruti,2011,190000,Petrol,Individual,20.92 kmpl
2568,Maruti,2017,310000,Petrol,Individual,24.7 kmpl
2569,Renault,2019,380000,Petrol,Individual,25.17 kmpl
2570,Mahindra,2019,740000,Diesel,Individual,16.5 kmpl
2571,Datsun,2016,260000,Petrol,Individual,22.7 kmpl
2572,Maruti,2017,320000,Petrol,Individual,23.95 kmpl
2573,Maruti,2013,211000,CNG,Individual,26.6 km/kg
2574,Maruti,2018,650000,Petrol,Individual,22.0 kmpl
2575,Maruti,2017,651000,Diesel,Individual,28.4 kmpl
2576,Maruti,2019,380000,Petrol,Individual,23.95 kmpl
2577,Chevrolet,2014,160000,Diesel,Individual,25.44 kmpl
2578,Hyundai,2019,1270000,Petrol,Individual,17.0 kmpl
2579,Maruti,2011,300000,LPG,Individual,26.2 km/kg
2580,Maruti,2015,405000,Diesel,Individual,25.2 kmpl
2581,Mahindra,2015,850000,Diesel,Individual,15.1 kmpl
2582,Mahindra,2017,680000,Diesel,Individual,16.5 kmpl
2583,Hyundai,2014,426999,Petrol,Individual,19.1 kmpl
2584,Hyundai,2015,525000,Diesel,Individual,24.8 kmpl
2585,Toyota,2014,1019999,Diesel,Individual,12.99 kmpl
2586,Toyota,2005,245000,Diesel,Individual,12.8 kmpl
2587,Hyundai,2015,869999,Diesel,Individual,22.7 kmpl
2588,Maruti,2010,160000,LPG,Individual,26.2 km/kg
2589,Maruti,2016,700000,Diesel,Individual,24.3 kmpl
2590,Nissan,2012,300000,Diesel,Individual,21.64 kmpl
2591,Honda,2007,175000,Petrol,Individual,12.9 kmpl
2592,Toyota,2012,960000,Diesel,Individual,12.8 kmpl
2593,Mahindra,2014,525000,Diesel,Individual,16.55 kmpl
2594,Hyundai,2015,345000,Diesel,Individual,24.0 kmpl
2595,Honda,2015,390000,Petrol,Individual,18.0 kmpl
2596,Datsun,2015,275000,Petrol,Individual,20.63 kmpl
2597,Chevrolet,2014,310000,Petrol,Individual,18.2 kmpl
2598,Hyundai,2017,500000,Petrol,Individual,18.9 kmpl
2599,Chevrolet,2013,200000,Diesel,Individual,22.1 kmpl
2600,Volkswagen,2018,650000,Diesel,Individual,20.14 kmpl
2601,Honda,2018,1031000,Diesel,Individual,25.6 kmpl
2602,Hyundai,2018,330000,Petrol,Individual,20.3 kmpl
2603,Hyundai,2019,399000,Petrol,Individual,20.3 kmpl
2604,Hyundai,2012,250000,Petrol,Individual,20.36 kmpl
