car_id,name,year,selling_price,fuel,seller_type,km_driven,owner,mileage
CarID742,Maruti Swift VXI Optional,2015,450000,Petrol,Individual,30000,First Owner,20.4 kmpl
CarID743,Mahindra XUV500 W10 2WD,2017,1625000,Diesel,Individual,54000,First Owner,16.0 kmpl
CarID744,Maruti Swift 1.3 VXi,2006,140000,Petrol,Individual,65000,Third Owner,""
CarID745,Mahindra Bolero GLX,2004,250000,Diesel,Individual,80000,Third Owner,""
CarID746,Tata Indica V2 DLX TC,2006,85000,Diesel,Individual,120000,Third Owner,16.8 kmpl
CarID747,Hyundai Grand i10 1.2 Kappa Magna BSIV,2018,450000,Petrol,Individual,30000,First Owner,18.9 kmpl
CarID748,Maruti Zen Estilo VXI BSIV W ABS,2011,170000,Petrol,Individual,55113,First Owner,""
CarID749,Tata Tiago 1.05 Revotorq XM,2017,360000,Diesel,Individual,50000,First Owner,27.28 kmpl
CarID750,Maruti Alto K10 VXI,2020,390000,Petrol,Individual,6000,First Owner,23.95 kmpl
CarID751,Maruti Eeco 7 Seater Standard BSIV,2011,145000,Petrol,Individual,50000,Second Owner,15.37 kmpl
CarID752,Mahindra Scorpio VLX 2WD AIRBAG SE BSIV,2012,540000,Diesel,Individual,90000,Third Owner,12.05 kmpl
CarID753,Toyota Innova 2.5 E Diesel MS 8-seater,2008,290000,Diesel,Individual,126000,Third Owner,12.8 kmpl
CarID754,Tata Indigo eCS VX BSIV,2013,300000,Diesel,Individual,90000,First Owner,25.0 kmpl
CarID755,Ford Figo Aspire 1.2 Ti-VCT Titanium,2017,565000,Petrol,Individual,80000,First Owner,18.16 kmpl
CarID756,Mahindra Scorpio 2.6 CRDe SLE,2011,441000,Diesel,Individual,70000,Second Owner,10.5 kmpl
CarID757,Hyundai Santro Xing XP,2003,50000,Petrol,Individual,80000,Second Owner,""
CarID758,Hyundai EON Era Plus,2011,180000,Petrol,Individual,80000,Second Owner,21.1 kmpl
CarID759,Hyundai EON D Lite,2013,200000,Petrol,Individual,80000,Second Owner,21.1 kmpl
CarID760,Maruti Alto LX,2005,85000,Petrol,Individual,150000,Second Owner,19.7 kmpl
CarID761,Tata Indica V2 DL BSIII,2006,67500,Diesel,Individual,110000,Fourth & Above Owner,17.88 kmpl
CarID762,Maruti Vitara Brezza ZDi Plus Dual Tone,2016,700000,Diesel,Individual,110000,Second Owner,24.3 kmpl
CarID763,Volkswagen Polo Diesel Highline 1.2L,2010,275000,Diesel,Individual,80000,Fourth & Above Owner,22.07 kmpl
CarID764,Hyundai Grand i10 1.2 Kappa Sportz BSIV,2019,600000,Petrol,Individual,20000,First Owner,18.9 kmpl
CarID765,Mahindra Xylo D2,2011,250000,Diesel,Individual,120000,First Owner,13.0 kmpl
CarID766,Mahindra Bolero 2011-2019 DI - AC BS III,2016,600000,Diesel,Individual,120000,First Owner,15.96 kmpl
CarID767,Fiat Linea 1.3 Active,2010,200000,Diesel,Individual,80000,Second Owner,20.4 kmpl
CarID768,Hyundai Grand i10 CRDi Sportz,2015,425000,Diesel,Individual,91500,Second Owner,24.0 kmpl
CarID769,Maruti Swift Dzire VDi,2012,420000,Diesel,Individual,120000,Second Owner,19.3 kmpl
CarID770,Hyundai i20 1.4 CRDi Era,2012,321000,Diesel,Individual,100000,Second Owner,23.0 kmpl
CarID771,Mahindra Xylo D4 BSIV,2012,350000,Diesel,Individual,120000,Fourth & Above Owner,14.0 kmpl
CarID772,Honda Amaze i-VTEC Privilege Edition,2017,490000,Petrol,Individual,80000,First Owner,17.8 kmpl
CarID773,Mahindra Scorpio S2 7 Seater,2015,680000,Diesel,Individual,90000,First Owner,15.4 kmpl
CarID774,Maruti Alto K10 VXI,2016,298000,Petrol,Individual,70000,First Owner,23.95 kmpl
CarID775,Hyundai Santro GLS I - Euro I,1999,80000,Petrol,Individual,110000,Second Owner,""
CarID776,Mahindra Scorpio M2DI,2011,450000,Diesel,Individual,150000,Fourth & Above Owner,13.5 kmpl
CarID777,Skoda Superb 1.8 TSI,2010,400000,Petrol,Individual,60000,Second Owner,""
CarID778,Tata Indica Vista Quadrajet ZX,2012,250000,Diesel,Individual,40000,First Owner,22.3 kmpl
CarID779,Ford Endeavour Hurricane Limited Edition,2013,1075000,Diesel,Individual,110000,Third Owner,12.8 kmpl
CarID780,Hyundai Grand i10 Sportz,2017,500000,Petrol,Individual,20000,First Owner,18.9 kmpl
CarID781,Ford Freestyle Trend Petrol BSIV,2019,681000,Petrol,Individual,10000,First Owner,19.0 kmpl
CarID782,Mahindra XUV500 W8 2WD,2014,650000,Diesel,Individual,90000,Second Owner,15.1 kmpl
CarID783,Chevrolet Aveo U-VA 1.2 LS,2008,80000,Petrol,Individual,70000,Second Owner,15.26 kmpl
CarID784,Mahindra Bolero SLX 2WD BSIII,2009,290000,Diesel,Individual,120000,First Owner,13.6 kmpl
CarID785,Mahindra Scorpio 2.6 SPORTZ CRDe,2006,220000,Diesel,Individual,120000,Second Owner,10.5 kmpl
CarID786,Hyundai Santro Xing GL,2009,120000,Petrol,Individual,90000,Second Owner,0.0 kmpl
CarID787,Datsun RediGO Sport,2017,229999,Petrol,Individual,80000,First Owner,22.7 kmpl
CarID788,Mahindra Bolero ZLX BSIII,2003,150000,Diesel,Individual,132478,Second Owner,13.6 kmpl
CarID789,Maruti Swift Dzire VXI,2014,500000,Petrol,Individual,45000,First Owner,19.1 kmpl
CarID790,Tata Indigo CS LS (TDI) BS III,2013,175000,Diesel,Individual,120000,First Owner,19.09 kmpl
CarID791,Ford Freestyle Titanium Petrol BSIV,2019,720000,Petrol,Individual,10000,First Owner,19.0 kmpl
CarID792,Maruti 800 AC,2012,100000,Petrol,Individual,51000,First Owner,16.1 kmpl
CarID793,Honda Civic 1.8 V AT,2009,250000,Petrol,Individual,105000,Second Owner,12.9 kmpl
CarID794,Mahindra XUV500 W6 2WD,2014,810000,Diesel,Individual,100000,First Owner,15.1 kmpl
CarID795,Maruti Alto LXi,2010,165000,Petrol,Individual,30000,Third Owner,19.7 kmpl
CarID796,Chevrolet Tavera Neo 3 LS 10 Str,2016,409999,Diesel,Individual,60000,Second Owner,12.2 kmpl
CarID797,Maruti Swift VDI,2013,430000,Diesel,Individual,86000,Second Owner,22.9 kmpl
CarID798,Datsun GO Plus D1,2015,300000,Petrol,Individual,15000,First Owner,20.62 kmpl
CarID799,Maruti Swift Dzire VDi,2011,350000,Diesel,Individual,137500,Third Owner,19.3 kmpl
CarID800,Renault KWID 1.0 RXT Optional,2018,400000,Petrol,Individual,60000,First Owner,23.01 kmpl
CarID801,Chevrolet Enjoy 1.3 TCDi LS 7,2016,420000,Diesel,Individual,70000,First Owner,18.2 kmpl
CarID802,Maruti Wagon R VXI BS IV,2015,430000,Petrol,Individual,5000,First Owner,20.51 kmpl
CarID803,Maruti Swift VXI Optional,2017,573000,Petrol,Individual,30000,First Owner,20.4 kmpl
CarID804,Hyundai EON D Lite Plus,2015,210000,Petrol,Individual,40000,First Owner,21.1 kmpl
CarID805,Renault Duster 110PS Diesel RxZ,2015,600000,Diesel,Individual,60000,First Owner,19.01 kmpl
CarID806,Honda City 2017-2020 GXi,2008,150000,Petrol,Individual,70000,Third Owner,17.7 kmpl
CarID807,Tata Tigor 1.2 Revotron XT,2019,550000,Petrol,Individual,15000,First Owner,20.3 kmpl
CarID808,Maruti Swift Dzire ZDi,2011,320000,Diesel,Individual,110000,Second Owner,19.3 kmpl
CarID809,Maruti 800 AC,2000,80000,Petrol,Individual,70000,Fourth & Above Owner,16.1 kmpl
CarID810,Honda Amaze VX Diesel BSIV,2019,800000,Diesel,Individual,10000,First Owner,27.4 kmpl
CarID811,Maruti Ertiga ZXI,2013,500000,Petrol,Individual,60000,First Owner,16.02 kmpl
CarID812,Tata Manza Aura Quadrajet,2011,229999,Diesel,Individual,110000,Second Owner,18.8 kmpl
CarID813,Maruti Ertiga ZXI,2013,500000,Petrol,Individual,60000,First Owner,16.02 kmpl
CarID814,Hyundai i20 Asta 1.2,2015,630000,Petrol,Individual,35000,First Owner,18.6 kmpl
CarID815,Maruti Omni E MPI STD BS IV,2016,190000,Petrol,Individual,70000,Second Owner,16.8 kmpl
CarID816,Tata Manza Aura Quadrajet,2011,229999,Diesel,Individual,110000,Second Owner,18.8 kmpl
CarID817,Mahindra Bolero VLX CRDe,2011,450000,Diesel,Individual,100000,Second Owner,13.6 kmpl
CarID818,Maruti Alto Std,2008,95000,Petrol,Individual,120000,First Owner,19.7 kmpl
CarID819,Maruti Omni 8 Seater BSII,2009,101000,Petrol,Individual,90000,Fourth & Above Owner,19.7 kmpl
CarID820,Honda Amaze E i-Dtech,2016,500000,Diesel,Individual,70000,Second Owner,25.8 kmpl
CarID821,Toyota Innova 2.5 VX (Diesel) 7 Seater,2014,1019999,Diesel,Individual,88000,Second Owner,12.99 kmpl
CarID822,Hyundai EON Era Plus,2012,244000,Petrol,Individual,38000,First Owner,21.1 kmpl
CarID823,Maruti Wagon R LXI BS IV,2013,250000,Petrol,Individual,90000,Second Owner,20.51 kmpl
CarID824,Maruti Baleno Alpha 1.2,2016,660000,Petrol,Individual,60000,First Owner,21.4 kmpl
CarID825,Hyundai i20 Magna,2010,270000,Petrol,Individual,60000,First Owner,18.5 kmpl
CarID826,Maruti Ritz VDi,2012,280000,Diesel,Individual,156060,First Owner,23.2 kmpl
CarID827,Hyundai Creta 1.6 CRDi SX,2017,1050000,Diesel,Individual,60000,First Owner,19.67 kmpl
CarID828,Maruti Swift Dzire VXI,2017,525000,Petrol,Individual,70000,First Owner,20.85 kmpl
CarID829,Hyundai Verna 1.6 CRDi S,2017,850000,Diesel,Individual,35000,First Owner,23.9 kmpl
CarID830,Mahindra XUV500 W10 1.99 mHawk,2016,1165000,Diesel,Individual,50000,First Owner,16.0 kmpl
CarID831,Maruti Swift ZXI,2012,345000,Petrol,Individual,50000,Second Owner,18.6 kmpl
CarID832,Hyundai Santro Xing XS,2007,95000,Petrol,Individual,100000,Second Owner,17.8 kmpl
CarID833,Maruti Alto 800 LXI,2015,241000,Petrol,Individual,15000,First Owner,22.74 kmpl
CarID834,Maruti Alto 800 LXI,2015,235000,Petrol,Individual,20000,First Owner,22.74 kmpl
CarID835,Ford EcoSport 1.5 TDCi Titanium Plus BSIV,2015,615000,Diesel,Individual,80000,First Owner,22.77 kmpl
CarID836,Mahindra Verito Vibe 1.5 dCi D4,2014,350000,Diesel,Individual,110000,Second Owner,20.8 kmpl
CarID837,Maruti Wagon R Stingray VXI,2014,350000,Petrol,Individual,35000,First Owner,20.51 kmpl
CarID838,Maruti Wagon R Stingray VXI,2014,380000,Petrol,Individual,35000,First Owner,20.51 kmpl
CarID839,Tata Sumo Gold EX BSIII,2017,400000,Diesel,Individual,140000,First Owner,14.07 kmpl
CarID840,Maruti Zen Estilo LXI BS IV,2010,220000,Petrol,Individual,40000,First Owner,19.0 kmpl
CarID841,Tata Sumo GX,2008,270000,Diesel,Individual,110000,Third Owner,14.4 kmpl
CarID842,Maruti Ritz ZXi,2012,275000,Petrol,Individual,70000,Second Owner,18.5 kmpl
CarID843,Tata Indica Vista Terra 1.4 TDI,2009,125000,Diesel,Individual,100000,Second Owner,17.0 kmpl
CarID844,Hyundai i10 Sportz 1.1L,2015,360000,Petrol,Individual,20000,First Owner,19.81 kmpl
CarID845,Hyundai Grand i10 1.2 Kappa Sportz BSIV,2019,550000,Petrol,Individual,15000,First Owner,18.9 kmpl
CarID846,Ford Fiesta 1.4 ZXi Duratec,2011,200000,Petrol,Individual,70000,Second Owner,16.6 kmpl
CarID847,Mahindra KUV 100 mFALCON G80 K2,2016,327000,Petrol,Individual,20000,First Owner,18.15 kmpl
CarID848,Hyundai i10 Sportz 1.1L,2016,425000,Petrol,Individual,15000,First Owner,19.81 kmpl
CarID849,Maruti Swift Dzire VDI,2017,620000,Diesel,Individual,107000,First Owner,28.4 kmpl
CarID850,Tata Indica Vista Aqua 1.3 Quadrajet BSIV,2011,130000,Diesel,Individual,54000,Second Owner,18.4 kmpl
CarID851,Maruti Alto LX,2009,120000,Petrol,Individual,58000,First Owner,19.7 kmpl
CarID852,Mahindra Scorpio SLE BSIV,2011,400000,Diesel,Individual,110000,Second Owner,12.05 kmpl
CarID853,Hyundai Verna CRDi SX,2007,185000,Diesel,Individual,90000,Fourth & Above Owner,16.8 kmpl
CarID854,Hyundai EON 1.0 Kappa Magna Plus,2015,204999,Petrol,Individual,43000,Second Owner,20.3 kmpl
CarID855,Maruti Swift Dzire VDI,2017,625000,Diesel,Individual,43000,First Owner,28.4 kmpl
CarID856,Maruti Ertiga ZDI,2013,600000,Diesel,Individual,60000,First Owner,20.77 kmpl
CarID857,Tata Indigo GLX,2011,150000,Petrol,Individual,150000,First Owner,12.8 kmpl
CarID858,Renault KWID 1.0 RXT Optional,2017,300000,Petrol,Individual,35000,First Owner,23.01 kmpl
CarID859,Chevrolet Sail Hatchback Petrol,2013,229999,Petrol,Individual,46000,First Owner,18.2 kmpl
CarID860,Maruti Omni E MPI STD BS IV,2018,220000,Petrol,Individual,10000,First Owner,16.8 kmpl
CarID861,Hyundai i20 Asta Option 1.2,2016,576000,Petrol,Individual,35000,First Owner,18.6 kmpl
CarID862,Renault KWID RXT,2016,265000,Petrol,Individual,50000,First Owner,25.17 kmpl
CarID863,Maruti Esteem Vxi - BSII,2005,50000,Petrol,Individual,60000,Third Owner,""
CarID864,Hyundai Verna 1.6 VGT CRDi,2011,300000,Diesel,Individual,80000,First Owner,22.32 kmpl
CarID865,Tata Tigor 1.05 Revotorq XZ,2017,420000,Diesel,Individual,110000,First Owner,24.7 kmpl
CarID866,Maruti Ertiga VDI,2015,750000,Diesel,Individual,14000,First Owner,20.77 kmpl
CarID867,Maruti Alto 800 CNG LXI,2012,165000,CNG,Individual,60000,Second Owner,30.46 km/kg
CarID868,Renault KWID RXT,2017,290000,Petrol,Individual,28000,First Owner,25.17 kmpl
CarID869,Hyundai EON Era,2011,160000,Petrol,Individual,57000,First Owner,21.1 kmpl
CarID870,Maruti Swift Dzire ZDI,2017,695000,Diesel,Individual,50000,First Owner,26.59 kmpl
CarID871,Maruti Wagon R Duo Lxi,2012,231000,LPG,Individual,70000,First Owner,26.2 km/kg
CarID872,Toyota Corolla Altis D-4D J,2015,1050000,Diesel,Individual,60000,First Owner,21.43 kmpl
CarID873,Hyundai i20 Sportz 1.2,2013,400000,Petrol,Individual,70000,First Owner,18.5 kmpl
CarID874,Hyundai i20 2015-2017 Sportz 1.2,2016,500000,Petrol,Individual,40000,First Owner,18.6 kmpl
CarID875,Tata Manza Aqua Quadrajet BS IV,2010,150000,Diesel,Individual,120000,Second Owner,21.12 kmpl
CarID876,Mahindra Xylo H4,2016,400000,Diesel,Individual,140000,Second Owner,14.02 kmpl
CarID877,Tata Indigo LS,2010,120000,Diesel,Individual,100000,Second Owner,17.0 kmpl
CarID878,Mahindra Xylo H4,2014,480000,Diesel,Individual,120000,Second Owner,14.02 kmpl
CarID879,Tata Indigo CS LX (TDI) BS-III,2013,200000,Diesel,Individual,120000,Second Owner,19.09 kmpl
CarID880,Ford Fiesta Classic 1.4 Duratorq CLXI,2012,300000,Diesel,Individual,64000,Second Owner,17.8 kmpl
CarID881,Maruti Celerio VXI,2015,350000,Petrol,Individual,25000,First Owner,23.1 kmpl
CarID882,Renault Triber RXT BSIV,2019,580000,Petrol,Individual,12000,First Owner,20.0 kmpl
CarID883,Chevrolet Beat Diesel LT,2012,200000,Diesel,Individual,70000,Second Owner,25.44 kmpl
CarID884,Mahindra Scorpio Getaway,2016,750000,Diesel,Individual,120000,First Owner,11.0 kmpl
CarID885,Renault KWID RXT,2016,261000,Petrol,Individual,90000,First Owner,25.17 kmpl
CarID886,Chevrolet Sail 1.2 LS ABS,2015,371000,Petrol,Individual,40000,First Owner,18.2 kmpl
CarID887,Mahindra Bolero DI Non AC BSIII,2010,320000,Diesel,Individual,300000,Third Owner,13.6 kmpl
CarID888,Tata Indigo CS LX (TDI) BS III,2012,204999,Diesel,Individual,120000,Second Owner,19.09 kmpl
CarID889,Hyundai Accent GLX,2003,110000,Petrol,Individual,90000,Second Owner,13.2 kmpl
CarID890,Ford Fusion 1.4 TDCi Diesel,2009,150000,Diesel,Individual,100000,Fourth & Above Owner,17.7 kmpl
CarID891,Mahindra Bolero 2011-2019 SLX,2016,625000,Diesel,Individual,90000,Second Owner,15.96 kmpl
CarID892,Mahindra Scorpio 1.99 S10,2017,1300000,Diesel,Individual,50000,Second Owner,15.4 kmpl
CarID893,Skoda Octavia Ambition 2.0 TDI MT,2015,900000,Diesel,Individual,168000,First Owner,20.6 kmpl
CarID894,Ford Figo Diesel Titanium,2010,180000,Diesel,Individual,110000,Second Owner,20.0 kmpl
CarID895,Mahindra Bolero SLX,2010,421000,Diesel,Individual,120000,Second Owner,13.6 kmpl
CarID896,Tata Indigo CS LX (TDI) BS III,2012,204999,Diesel,Individual,120000,Second Owner,19.09 kmpl
CarID897,Honda WR-V i-DTEC VX,2017,900000,Diesel,Individual,40000,First Owner,25.5 kmpl
CarID898,Honda City 2017-2020 GXi,2006,165000,Petrol,Individual,110000,Second Owner,17.7 kmpl
CarID899,Hyundai i20 Magna 1.4 CRDi,2010,270000,Diesel,Individual,100000,Fourth & Above Owner,21.9 kmpl
CarID900,Maruti Vitara Brezza VDi,2017,750000,Diesel,Individual,40000,First Owner,24.3 kmpl
CarID901,Hyundai Elite i20 Petrol Asta Option,2019,750000,Petrol,Individual,30000,First Owner,18.6 kmpl
CarID902,Maruti 800 Std,2002,40000,Petrol,Individual,80000,Third Owner,16.1 kmpl
CarID903,Ford Figo Diesel Titanium,2011,190000,Diesel,Individual,90000,Second Owner,20.0 kmpl
CarID904,Toyota Innova 2.5 G4 Diesel 7-seater,2009,395000,Diesel,Individual,200000,Third Owner,12.8 kmpl
CarID905,Toyota Fortuner 3.0 Diesel,2010,800000,Diesel,Individual,125000,Second Owner,11.5 kmpl
CarID906,Hyundai i20 1.2 Sportz,2011,315000,Petrol,Individual,80000,First Owner,17.0 kmpl
CarID907,Audi A4 2.0 TDI,2014,1600000,Diesel,Individual,44000,Second Owner,16.55 kmpl
CarID908,Toyota Etios GD,2013,409999,Diesel,Individual,90000,First Owner,23.59 kmpl
CarID909,Hyundai Grand i10 1.2 Kappa Sportz BSIV,2018,580000,Petrol,Individual,32000,First Owner,18.9 kmpl
CarID910,Hyundai i20 Sportz 1.2,2013,340000,Petrol,Individual,70000,First Owner,18.5 kmpl
CarID911,Hyundai EON Magna Plus,2015,270000,Petrol,Individual,43000,First Owner,21.1 kmpl
CarID912,Tata Zest Quadrajet 1.3 75PS XE,2017,280000,Diesel,Individual,80000,First Owner,22.95 kmpl
CarID913,Tata Indica Vista Quadrajet VX,2012,130000,Diesel,Individual,60000,First Owner,22.3 kmpl
CarID914,Hyundai EON Era Plus,2014,260000,Petrol,Individual,18945,First Owner,21.1 kmpl
CarID915,Hyundai Grand i10 1.2 CRDi Asta,2018,710000,Diesel,Individual,70000,First Owner,24.0 kmpl
CarID916,Maruti Eeco Smiles 7 Seater Standard,2013,204999,Petrol,Individual,100000,Third Owner,15.1 kmpl
CarID917,Datsun GO Plus Anniversary Edition,2017,300000,Petrol,Individual,60000,First Owner,20.62 kmpl
CarID918,Maruti Swift Dzire VDi,2009,180000,Diesel,Individual,144000,Second Owner,19.3 kmpl
CarID919,Mahindra TUV 300 T6 Plus,2016,700000,Diesel,Individual,120000,First Owner,18.49 kmpl
CarID920,Hyundai i20 1.4 CRDi Magna,2012,320000,Diesel,Individual,107825,Second Owner,21.9 kmpl
CarID921,Maruti Alto 800 VXI Plus,2020,370000,Petrol,Individual,15000,First Owner,22.05 kmpl
CarID922,Renault KWID RXT Optional,2018,340000,Petrol,Individual,10000,First Owner,25.17 kmpl
CarID923,Maruti XL6 Alpha,2019,1040000,Petrol,Individual,1620,First Owner,19.01 kmpl
CarID924,Hyundai i20 Active SX Diesel,2018,750000,Diesel,Individual,30000,First Owner,21.19 kmpl
CarID925,Mahindra TUV 300 Plus P4 BSIV,2018,600000,Diesel,Individual,70000,First Owner,18.49 kmpl
CarID926,Mahindra Bolero 2011-2019 DI - AC BS III,2016,550000,Diesel,Individual,70000,First Owner,15.96 kmpl
CarID927,Toyota Innova 2.5 EV (Diesel) PS 7 Seater BS IV,2013,600000,Diesel,Individual,95000,Second Owner,12.99 kmpl
CarID928,Tata Tigor 1.05 Revotorq XZ Option,2017,550000,Diesel,Individual,50000,First Owner,24.7 kmpl
CarID929,Honda City i DTEC VX Option,2015,750000,Diesel,Individual,160000,First Owner,25.1 kmpl
CarID930,Hyundai Santro Magna BSIV,2019,450000,Petrol,Individual,10000,First Owner,20.3 kmpl
CarID931,Maruti Ertiga VDI,2012,400000,Diesel,Individual,100000,Third Owner,20.77 kmpl
CarID932,Maruti Swift VDI Optional,2016,520000,Diesel,Individual,50000,Second Owner,25.2 kmpl
CarID933,Maruti Alto K10 Knightracer,2013,199000,Petrol,Individual,60000,Second Owner,20.2 kmpl
CarID934,Chevrolet Beat Diesel LT,2012,150000,Diesel,Individual,110000,First Owner,25.44 kmpl
CarID935,Hyundai i20 Active 1.4 SX with AVN,2016,540000,Diesel,Individual,80000,Third Owner,21.19 kmpl
CarID936,Maruti SX4 ZDI,2011,250000,Diesel,Individual,85000,Second Owner,21.5 kmpl
CarID937,Maruti Wagon R LXI Minor,2010,200000,Petrol,Individual,90000,Second Owner,18.9 kmpl
CarID938,Tata Indica V2 2001-2011 eLX,2011,130000,Diesel,Individual,90000,Second Owner,25.0 kmpl
CarID939,Maruti 800 AC,2007,90000,Petrol,Individual,90000,First Owner,16.1 kmpl
CarID940,Hyundai Verna 1.6 SX,2012,450000,Diesel,Individual,120000,Second Owner,22.32 kmpl
CarID941,Hyundai Verna CRDi SX ABS,2009,280000,Diesel,Individual,120000,First Owner,18.1 kmpl
CarID942,Tata New Safari 3L Dicor LX 4x2,2007,280000,Diesel,Individual,160000,Second Owner,13.93 kmpl
CarID943,Maruti Zen LXI,2006,120000,Petrol,Individual,141000,Second Owner,17.3 kmpl
CarID944,Maruti Swift Ldi BSIII,2008,290000,Diesel,Individual,100000,Second Owner,17.8 kmpl
CarID945,Hyundai Creta 1.4 EX Diesel,2019,1000000,Diesel,Individual,15000,First Owner,22.1 kmpl
CarID946,Maruti Swift Dzire VDi,2012,415000,Diesel,Individual,108000,First Owner,19.3 kmpl
CarID947,Maruti Swift Dzire VDI,2012,415000,Diesel,Individual,108000,First Owner,23.4 kmpl
CarID948,Chevrolet Beat Diesel LT,2015,240000,Diesel,Individual,55000,First Owner,25.44 kmpl
CarID949,Tata Indica Vista Aura 1.3 Quadrajet (ABS) BS IV,2010,250000,Diesel,Individual,37944,First Owner,18.4 kmpl
CarID950,Ford Figo Diesel EXI,2011,175000,Diesel,Individual,90400,First Owner,20.0 kmpl
CarID951,Hyundai Verna CRDi SX,2008,220000,Diesel,Individual,85000,Second Owner,16.8 kmpl
CarID952,Maruti Zen D,2003,85000,Diesel,Individual,120000,Third Owner,20.8 kmpl
CarID953,Maruti Swift Dzire VXI 1.2,2019,675000,Petrol,Individual,5000,First Owner,21.21 kmpl
CarID954,Renault Duster 85PS Diesel RxL,2016,535000,Diesel,Individual,50000,First Owner,19.87 kmpl
CarID955,Renault Triber RXZ BSIV,2019,675000,Petrol,Individual,5000,First Owner,20.0 kmpl
CarID956,Maruti Vitara Brezza ZDi Plus Dual Tone,2016,800000,Diesel,Individual,90000,First Owner,24.3 kmpl
CarID957,Maruti Ertiga ZDI,2012,425000,Diesel,Individual,96000,Second Owner,20.77 kmpl
CarID958,Maruti Eeco 5 Seater AC BSIV,2011,150000,Petrol,Individual,80000,Third Owner,15.37 kmpl
CarID959,Maruti Zen Estilo 1.1 LXI BSIII,2007,90000,Petrol,Individual,60000,Second Owner,18.2 kmpl
CarID960,Mahindra XUV500 W6 2WD,2015,850000,Diesel,Individual,90000,First Owner,15.1 kmpl
CarID961,Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,2008,330000,Diesel,Individual,193623,Second Owner,12.8 kmpl
CarID962,Hyundai i20 1.4 Asta Option,2017,850000,Diesel,Individual,63186,First Owner,22.54 kmpl
CarID963,Mahindra Bolero SLX,2008,305000,Diesel,Individual,219000,Second Owner,13.6 kmpl
CarID964,Toyota Innova 2.5 VX (Diesel) 7 Seater,2013,910000,Diesel,Individual,110000,Second Owner,12.99 kmpl
CarID965,Toyota Innova 2.5 VX 8 STR,2012,1100000,Diesel,Individual,151000,First Owner,12.8 kmpl
CarID966,Maruti Baleno Zeta Automatic,2019,675000,Petrol,Individual,5000,First Owner,21.4 kmpl
CarID967,Maruti Alto LXi BSIII,2010,150000,Petrol,Individual,91500,First Owner,19.7 kmpl
CarID968,Maruti Swift VDI BSIV,2015,550000,Diesel,Individual,23000,First Owner,25.2 kmpl
